time,BDOT,RAIN,TS,SMELT,SUBLIM,SRHO
10/30/1980,0.584346174,0.036923935,262.3270833,0.048304883,0,143.0403133
10/31/1980,0.113525801,0.012056079,257.1083333,0.143521443,0,146.3841981
11/1/1980,0.10460955,0.01360365,255.9208333,0.184253467,0,150.2420396
11/2/1980,1.917981643,0.703502785,257.3583333,0.037122251,0,154.6793717
11/3/1980,33.16225309,2.556349971,266.8270833,0,0,146.8433651
11/4/1980,54.27274972,2.403710613,269.4833333,0,0,159.0018623
11/5/1980,6.163148666,0.064652567,265.7854167,0,0,158.395511
11/6/1980,0.2917536,0.039324117,260.7854167,0,0,159.9924857
11/7/1980,0.194249885,0.026497431,260.6395833,0.011860317,0,162.2503013
11/8/1980,0.013428842,0.001087011,256.6083333,0.029999842,0,164.3906149
11/9/1980,0.149708538,0.064177333,250.275,0.014714618,0,179.6539427
11/10/1980,13.85502033,2.031511696,257.7333333,0,0,174.206658
11/11/1980,29.24078356,0.856164188,267.15,0,0,168.2614416
11/12/1980,30.08281298,4.965183478,265.9416667,0,0,165.1180061
11/13/1980,10.87221864,0.749250386,265.74375,0,0,166.0780901
11/14/1980,13.20561003,1.732558579,265.93125,0,0,158.4107535
11/15/1980,36.66697614,5.398198576,264.99375,0,0,152.2166669
11/16/1980,20.82103661,0.776749647,264.0458333,0,0,160.1126041
11/17/1980,17.6573143,2.879374043,263.6291667,0,0,161.3855038
11/18/1980,19.06329136,1.355372027,265.9729167,0,0,155.9975234
11/19/1980,43.46179011,5.422579257,267.1708333,0,0,158.9415632
11/20/1980,7.047462079,0.935798169,262.275,0,0,170.1954348
11/21/1980,11.16675342,1.401559848,263.7020833,0,0,162.3452057
11/22/1980,46.73641677,4.703638317,266.2333333,0,0,160.1372188
11/23/1980,14.92142469,2.513529751,266.0770833,0,0,155.170762
11/24/1980,44.13528989,6.524730469,267.4416667,0,0,171.7382187
11/25/1980,23.65260416,3.129612278,265.4833333,0,0,167.4774028
11/26/1980,22.90156372,4.497660796,265.18125,0,0,152.5488837
11/27/1980,5.820375218,0.048512373,261.2229167,0,0,146.3638512
11/28/1980,1.275613578,0.172918207,259.3375,0,0,148.6583939
11/29/1980,0.484773859,5.83E-08,254.1604167,0,0,151.6872831
11/30/1980,0.001288066,0.000643776,247.93125,0,0,155.2458155
12/1/1980,0.091298057,0.011445392,248.9,0,0,158.7252298
12/2/1980,0.036887173,7.54E-07,253.5145833,0,0,161.5444432
12/3/1980,6.71E-05,2.29E-05,253.4,0,0,164.0621446
12/4/1980,0.007684826,0.002026241,250.4104167,0,0,167.1311486
12/5/1980,0.024808067,0.002911497,253.9416667,0,0,170.1446166
12/6/1980,0.781529458,0.085849883,256.55625,0,0,171.7238923
12/7/1980,0.002626386,0.000529631,253.30625,0,0,172.8280556
12/8/1980,3.61E-06,1.16E-06,240.5666667,0,0,175.8811752
12/9/1980,9.14E-09,3.11E-09,239.2541667,0,0,179.0197562
12/10/1980,0.064744809,0.01586131,248.0979167,0,0,181.4829951
12/11/1980,0.205274861,0.018005981,245.5145833,0,0,183.4991061
12/12/1980,0.292271287,0.021337405,243.3583333,0,0,184.6576687
12/13/1980,2.337206106,0.364401511,249.2854167,0,0,180.3366391
12/14/1980,0.349260462,0.0345786,244.025,0,0,179.4033451
12/15/1980,0.071672756,0.001764316,242.0875,0,0,180.8257428
12/16/1980,0.000122268,3.82E-05,241.3270833,0,0,183.5416106
12/17/1980,0.000800246,0.000167672,239.7333333,0,0,186.1916126
12/18/1980,8.28E-06,3.73E-07,234.0041667,0,0,188.5181899
12/19/1980,0.002832509,0.000700297,234.30625,0,0,190.6335621
12/20/1980,0.000490533,5.35E-05,247.49375,0,0,192.6078049
12/21/1980,0.000394842,0.000197421,246.8895833,0,0,194.2240319
12/22/1980,0.068053585,0.035299542,246.8375,0,0,195.7780609
12/23/1980,0.553153832,0.021238092,256.65,0,0,195.8882034
12/24/1980,0.093348031,0,247.525,0,0,196.3654237
12/25/1980,6.72E-07,1.35E-07,245.6291667,0,0,198.0764189
12/26/1980,0.002431178,0.000957279,246.025,0,0,199.7810672
12/27/1980,0.484080395,0.316272574,238.9104167,0,0,201.496503
12/28/1980,8.652750573,0.484115959,258.025,0,0,185.7086498
12/29/1980,12.2573783,1.824133743,258.4,0,0,163.7755975
12/30/1980,24.18844195,5.998960209,261.5979167,0,0,104.281053
12/31/1980,111.3977345,6.646205868,267.3583333,0,0,179.04991
1/1/1981,56.54118155,4.833794311,267.9625,0,0,190.0233365
1/2/1981,13.48342468,0.421820971,266.74375,0,0,189.8583188
1/3/1981,13.32793959,1.688985587,265.2229167,0,0,180.7726995
1/4/1981,18.28010857,2.130494186,265.0666667,0,0,168.2816229
1/5/1981,5.832495861,0.249120235,262.9,0,0,163.2252993
1/6/1981,31.59380788,4.542166095,264.2958333,0,0,158.6224295
1/7/1981,67.30522915,1.337608344,266.6604167,0,0,182.4039647
1/8/1981,5.007951636,0.338129292,264.7125,0,0,187.1813237
1/9/1981,31.09399136,4.052885288,264.9104167,0,0,179.552321
1/10/1981,24.85731768,3.20006209,265.0770833,0,0,172.7180288
1/11/1981,10.62282821,0.323279083,266.5458333,0,0,153.0937741
1/12/1981,11.84111928,1.298310251,265.6395833,0,0,147.8455406
1/13/1981,59.36863406,5.749539674,264.5145833,0,0,155.7575791
1/14/1981,59.00807213,4.770803174,268.1604167,0,0,189.4655017
1/15/1981,39.87638364,1.314745943,267.7854167,0,0,191.5643889
1/16/1981,31.11836829,2.806321315,266.7333333,0,0,182.6091964
1/17/1981,52.68981713,5.075607151,267.7645833,0,0,180.0632952
1/18/1981,68.76938782,4.220960858,267.6916667,0,0,189.8141713
1/19/1981,20.13679356,1.557127923,265.9416667,0,0,179.9072955
1/20/1981,19.93192456,0.184229474,263.9104167,0,0,173.1817131
1/21/1981,43.62055412,3.37845727,263.6083333,0,0,156.2074751
1/22/1981,43.94375617,0.889746706,267.7541667,0,0,159.9049676
1/23/1981,36.054997,5.244847839,266.9833333,0,0,172.7340972
1/24/1981,39.1049099,5.499598293,265.8791667,0,0,183.2637064
1/25/1981,82.83922705,2.194246861,265.9208333,0,0,196.9742615
1/26/1981,6.363547484,0.283204168,261.5041667,0,0,180.8866658
1/27/1981,0.492487133,0.018191268,257.2645833,0,0,178.8670611
1/28/1981,0.206191174,0.222028544,254.3479167,0,0,180.4846375
1/29/1981,49.15079984,3.598166594,263.8895833,0,0,176.0546353
1/30/1981,63.75895399,1.240086391,266.55625,0,0,189.8756286
1/31/1981,15.31277032,3.384433892,265.9625,0,0,193.9517008
2/1/1981,67.67558549,3.032765973,266.1083333,0,0,189.8410355
2/2/1981,39.79489338,4.604029116,266.4208333,0,0,190.9560261
2/3/1981,24.17615677,3.256139786,264.86875,0,0,183.3676661
2/4/1981,19.40474862,0.051298707,267.80625,0,0,167.464634
2/5/1981,13.65739684,2.142438399,267.4416667,0,0,162.0577195
2/6/1981,54.80717635,2.832504741,266.8583333,0,0,168.246582
2/7/1981,13.20682549,0.739728308,265.93125,0,0,145.845709
2/8/1981,0.467580031,0.064362953,263.4520833,0,0,135.5952586
2/9/1981,1.208246953,0.103326688,263.05625,0,0,137.6421967
2/10/1981,0.699709712,0.049346541,260.8895833,0.033983262,0,138.5374806
2/11/1981,0.257511958,0.017489781,257.4625,0.081300676,0,141.2630904
2/12/1981,0.125456742,0.014187816,250.7229167,0.137328595,0,144.3180439
2/13/1981,0.155718979,0.043953661,254.0458333,0.248576795,0,144.7591876
2/14/1981,0.070417494,0.003384269,249.7333333,0.253383197,0,140.3529994
2/15/1981,0.258052151,0.073306614,246.9208333,0.183684231,0,142.483091
2/16/1981,1.107647901,0.281846263,246.7333333,0.068270557,0,140.4151467
2/17/1981,1.419761482,0.202095373,253.5354167,0.126642606,0,136.8430507
2/18/1981,5.460500943,1.045155144,254.99375,0.051452275,0,140.7060225
2/19/1981,28.26788706,4.24870913,263.1916667,0,0,122.8282927
2/20/1981,37.70177332,2.497248504,264.0041667,0,0,126.6311708
2/21/1981,11.11766025,0.191771307,259.6083333,0,0,143.5209715
2/22/1981,11.23906525,1.45042939,257.15,0,0,145.7707434
2/23/1981,8.278266194,0.015006591,261.15,0,0,144.6043399
2/24/1981,15.46325093,2.555051405,261.5354167,0,0,143.0252465
2/25/1981,22.55753261,0.363051602,266.4625,0,0,149.5454907
2/26/1981,8.421359558,0.844999735,266.2645833,0,0,150.3871612
2/27/1981,4.179978821,0.163098097,263.93125,0.024509437,0,140.325907
2/28/1981,5.733976202,1.446182352,264.15,0,0,141.3163895
3/1/1981,60.59726462,2.485295341,265.3583333,0,0,156.7096254
3/2/1981,3.182954335,0.146649629,259.0458333,0.038931111,0,163.5535897
3/3/1981,6.303420323,0.472740221,259.7333333,0,0,156.6797008
3/4/1981,19.10866678,3.629352191,257.7333333,0,0,147.5687296
3/5/1981,34.50175917,0.763575237,264.775,0,0,155.7643246
3/6/1981,5.865205349,0.02419079,263.8895833,0,0,157.1144435
3/7/1981,0.247186179,0.063177454,258.9833333,0.197654228,0,159.4169678
3/8/1981,32.23525331,4.43916992,263.7229167,0,0,160.6675592
