,BDOT,SMELT,RAIN,TS
2019-01-01,200.5428722054996,0.0,0.0,239.07278
2019-02-01,109.60428191219027,0.0,0.0,242.84071
2019-03-01,377.6677869347719,0.0,0.0,252.958
2019-04-01,102.73684570215295,0.0,0.0,251.93044
2019-05-01,218.14182206642036,0.0,0.0,260.26465
2019-06-01,101.36335846014597,0.0,0.0,263.66885
2019-07-01,85.29813601946631,0.0,0.0,263.71512
2019-08-01,204.800682655722,0.0,0.0,261.52747
2019-09-01,414.9304958104329,0.0,0.0,259.97543
2019-10-01,423.2263587521576,0.0,0.0,252.57103
2019-11-01,529.8913779664512,0.0,0.0,248.74269
2019-12-01,248.2303492479961,0.0,0.0,240.77878
2020-01-01,77.49487301702732,0.0,0.0,230.422
2020-02-01,248.3169049362813,0.0,0.0,239.3924
2020-03-01,136.39665379004305,0.0,0.0,243.29196
2020-04-01,151.0889052086672,0.0,0.0,252.67967
2020-05-01,113.97139749573805,0.0,0.0,260.3217
2020-06-01,226.77071136319103,0.0,0.0,263.19452
2020-07-01,242.13599517774512,0.0,0.0,263.6274
2020-08-01,296.3540198892917,0.0,0.0,262.53946
2020-09-01,342.83446127348486,0.0,0.0,259.92072
2020-10-01,200.9757146375653,0.0,0.0,250.30064
2020-11-01,191.4708489644387,0.0,0.0,242.51927
2020-12-01,305.5796000103659,0.0,0.0,243.30208
2021-01-01,170.1731313122214,0.0,0.0,242.9018
2021-02-01,93.96629844903077,0.0,0.0,239.07454
2021-03-01,89.98312364632902,0.0,0.0,241.2782
2021-04-01,161.5246057923315,0.0,0.0,250.80269
2021-05-01,132.56188877866128,0.0,0.0,259.19678
2021-06-01,188.30802256912108,0.0,0.0,263.18295
